ID_HASH;TIPO_DOCUMENTO;ETNIA;GENERO;ESTADO_CIVIL;DESCRIPCION_CIUDADANIA;PROVINCIA_RESIDENCIA;PAIS_RESIDENCIA;PAIS_NACIMIENTO;DISCAPACIDAD;TIPO_DISCAPACIDAD;PORCENTAJE_DISCAPACIDAD;DESCRIP_TIPO_DOCUMENTO;PROGRAMA;PROGAMA_DESC;AREA_MATERIAS;NIVEL_POR_MATERIAS;NIVEL_POR_ASIG_APROBADAS;PERIODO;DESC_PERIODO;NIVEL2;NIVEL_ESTUDIO_PROGRAMA;CODIGO_FACULTAD;FACULTAD;DENOMINACION_A_N;TIENE_PAGO;TIENE_SALDO;SEMESTRE_INTERNACIONALIZACION
f0466d0694524d7e;;Mestizo;Hombre;Soltero;Ecuatoriano;TUNGURAHUA;Ecuador;Ecuador;NO;;;Cédula;A064;Medicina;A064-04;4;9.0;202351;Primer P. Ord. 2023 Medicina;65;GRADO;79;Escuela de Ciencias de la Salu;ANTIGUO;SI;NO;
ab53c063bc2498ec;;Mestizo;Hombre;Soltero;Ecuatoriano;TUNGURAHUA;Ecuador;;NO;;;Cédula;A031;Psicología;A031-08;8;8.0;202361;Primer P. Ord. 2023 Grado;65;GRADO;41;Escuela de Psicología - AMB;ANTIGUO;SI;NO;
ae322670b473d323;;Mestizo; Mujer;Soltero;Ecuatoriano;TUNGURAHUA;Ecuador;;NO;;;Cédula;A026;Administración Empresas;A026-07;7;8.0;202361;Primer P. Ord. 2023 Grado;65;GRADO;37;Escuela de Adm. de Empresas A;ANTIGUO;SI;NO;
eba38addacf76cde;;Mestizo;Hombre;Soltero;Ecuatoriano;TUNGURAHUA;Ecuador;;NO;;;Cédula;A032;Derecho;A032-09;9;9.0;202366;Segundo P. Ord. 2023 Grado;65;GRADO;29;Escuela de Jurisprudencia;ANTIGUO;SI;NO;
f9edb28300a91754;;Mestizo;Hombre;Soltero;Ecuatoriano;COTOPAXI;Ecuador;;NO;;;Cédula;A032;Derecho;A032-09;9;9.0;202366;Segundo P. Ord. 2023 Grado;65;GRADO;29;Escuela de Jurisprudencia;ANTIGUO;SI;NO;
37261d0201d11244;;Mestizo; Mujer;Soltero;Ecuatoriano;TUNGURAHUA;Ecuador;Ecuador;NO;;;Cédula;A032;Derecho;A032-09;9;9.0;202366;Segundo P. Ord. 2023 Grado;65;GRADO;29;Escuela de Jurisprudencia;ANTIGUO;SI;NO;
99db4a2448c60a3d;;Mestizo;Hombre;Soltero;Ecuatoriano;TUNGURAHUA;Ecuador;;NO;;;Cédula;A031;Psicología;A031-08;8;8.0;202366;Segundo P. Ord. 2023 Grado;65;GRADO;41;Escuela de Psicología - AMB;ANTIGUO;SI;NO;
cb8e12ba1b29e245;;Mestizo; Mujer;Soltero;Ecuatoriano;TUNGURAHUA;Ecuador;;NO;;;Cédula;A031;Psicología;A031-08;8;8.0;202361;Primer P. Ord. 2023 Grado;65;GRADO;41;Escuela de Psicología - AMB;ANTIGUO;SI;NO;
c945ee94f091e5e8;;Mestizo; Mujer;Soltero;Ecuatoriano;TUNGURAHUA;Ecuador;;NO;;;Cédula;A032;Derecho;A032-09;9;9.0;202366;Segundo P. Ord. 2023 Grado;65;GRADO;29;Escuela de Jurisprudencia;ANTIGUO;SI;NO;
db2d7c2b43c7919d;;Mestizo;Hombre;Soltero;Ecuatoriano;TUNGURAHUA;Ecuador;;NO;;;Cédula;A026;Administración Empresas;A026-08;8;8.0;202361;Primer P. Ord. 2023 Grado;65;GRADO;37;Escuela de Adm. de Empresas A;ANTIGUO;SI;NO;
